nation=we_are_not_the_usmc,The Devil Dogs of We Are Not The USMC,Corrupt Dictatorship,Excellent,Imploded,Unheard Of
nation=for_evermore,The Eternal Love of For Evermore,Scandinavian Liberal Paradise,Excellent,Imploded,Some
nation=soul_soldier,The Armed Republic of Soul Soldier,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_black_parades,The Principality of The Black Parades,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=gehenna_zero,The Kingdom of Gehenna Zero,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tommanere,The Disputed Territories of Tommanere,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=vubohe,The Vubohe of Vubohe,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=darkvoxlands,The Confederacy of Darkvoxlands,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=nuclear_hellstorm,The Disputed Territories of Nuclear Hellstorm,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=raiderband,The Free Land of Raiderband,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=purity_party,The Protectorate of Purity Party,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=dead_demon,The Dominion of Dead Demon,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=yellow_dragon,The Jingoistic States of Yellow Dragon,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=darth_lupa,The Holy Empire of Darth Lupa,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=carajon,The Colony of Carajon,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ucr1,The Principality of UCR1,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=wazuka_ichigawa_mega,The Emirate of Wazuka Ichigawa Mega,Liberal Democratic Socialists,Very Good,Imploded,World Benchmark
nation=jedaii_order,The Theocracy of Jedaii Order,Psychotic Dictatorship,Few,Imploded,Outlawed
nation=vuoto_amore,The Technicolor Voidwalker of Vuoto Amore,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=rumpelstiltskin_i,The Mysteries of Rumpelstiltskin I,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=south-sanctuary,The Empire of South-Sanctuary,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=unixia_nova,The Empire of Unixia Nova,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=fereldens,The Commonwealth of Fereldens,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=deutali,The Commonwealth of Deutali,Liberal Democratic Socialists,Very Good,Imploded,Excellent
nation=the_infinite_alliance,The Tytorian Protectorate of The Infinite Alliance,Corrupt Dictatorship,Average,Imploded,Rare
nation=the_indominus_rex,The Dominion of The Indominus Rex,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=soul_suckers,The Colony of Soul Suckers,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=vampire_princess_miyu,The Dark Shadows of Vampire Princess Miyu,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=isa_cosmos,The Queendom of Isa Cosmos,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=jacos,The Queendom of Jacos,Psychotic Dictatorship,Outlawed,Imploded,Rare
nation=iccos,The Queen's State of Iccos,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=iscos,The Queendom of Iscos,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=cromethius,The Queen's State of Cromethius,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=cogma,The Queendom of Cogma,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=hanjam,The State of Hanjam,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=the_sith_guard,The Empire of The Sith Guard,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=yalottski,The Queen's State of Yalottski,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=guatemala_ville,The State of Guatemala Ville,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=oslostaad,The Queendom of Oslostaad,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=natgod,The Queen's State of NatGod,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=cardinal_north,The Queen's State of Cardinal North,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=bilad_ul_barbar,The State of Bilad ul Barbar,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=krachtmann,The Queendom of Krachtmann,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=fallen_silent,The Queendom of Fallen Silent,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=dba_xix,The Queendom of DBA xix,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tuitio_xxxix,The Protectorate of Tuitio XXXIX,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=quentin_compson,The Shadowy World of Quentin Compson,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=hillary_fan_girl_1,The Confederacy of Hillary Fan Girl 1,Authoritarian Democracy,Unheard Of,Imploded,Some
nation=peppre,The Queen's State of Peppre,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=aardmonnik,The Dominion of Aardmonnik,Scandinavian Liberal Paradise,Excellent,Imploded,Good
nation=old_celtica,The Dominion of Old Celtica,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=le_fleuve,The State of Le Fleuve,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=reykjanesbear,The Queen's State of Reykjanesbear,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=fartastic,The Colony of Fartastic,Corrupt Dictatorship,Some,Imploded,Outlawed
nation=statista,The Republic of Statista,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=statisto,The Most Serene Republic of Statisto,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=eastern_bentley,The State of Eastern Bentley,Psychotic Dictatorship,Some,Imploded,Outlawed
nation=kaimeran,The Empire of Kaimeran,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ekkria,The People's Republic of Ekkria,Democratic Socialists,Excellent,Imploded,Good
nation=rockcliffe_park,The Queen's State of Rockcliffe Park,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=alkeefer,The Queen's State of Alkeefer,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=musketiquid,The State of Musketiquid,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=brycgstou,The Psychotic Dictatorship of Brycgstou,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=peighinnean,The Queen's State of Peighinnean,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=knockaird,The Queendom of Knockaird,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=hardenedwarriors,The Federation of HardenedWarriors,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=corranvagher,The Queendom of Corranvagher,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=nosehs,The Queendom of Nosehs,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=dwejra,The Queen's State of Dwejra,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=evil_government_type,The Republic of Evil Government Type,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=negara_brunei,The Queen's State of Negara Brunei,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=hassanal_bolkiah,The Queen's State of Hassanal Bolkiah,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=yang_di-pertuan_negara,The Queen's State of Yang di-Pertuan Negara,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=kampong_ayer,The Queendom of Kampong Ayer,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ali_khamenei,The Ayatollah of Ali Khamenei,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=august_day,The Queen's State of August Day,Psychotic Dictatorship,Rare,Imploded,Outlawed
nation=febuary,The Queen's State of Febuary,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=marts,The Queen's State of Marts,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=sondag,The Queen's State of Sondag,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=mandag,The Queen's State of Mandag,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tirsdag,The Queen's State of Tirsdag,Tyranny by Majority,Rare,Imploded,Superb
nation=onsdag,The Queendom of Onsdag,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=fredag,The Queen's State of Fredag,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ugeto,The Queen's State of Ugeto,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_109,The Protectorate of Guard 109,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_119,The Protectorate of Guard 119,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_129,The Protectorate of Guard 129,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=arfire,The Queen's State of Arfire,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ugetu,The Queen's State of Ugetu,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=tusseks,The State of Tusseks,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ottepen,The Queen's State of Ottepen,Psychotic Dictatorship,Outlawed,Basket Case,Outlawed
nation=morkel,The Queen's State of Morkel,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=guard_109,The Protectorate of Guard 109,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_119,The Protectorate of Guard 119,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_129,The Protectorate of Guard 129,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=arfire,The Queen's State of Arfire,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ugetu,The Queen's State of Ugetu,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=tusseks,The State of Tusseks,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ottepen,The Queen's State of Ottepen,Psychotic Dictatorship,Outlawed,Basket Case,Outlawed
nation=morkel,The Queen's State of Morkel,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=west_lebatuck,The Queen's State of West Lebatuck,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tennera,The Queen's State of Tennera,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=sandwich_islands_home,The Queen's State of Sandwich Islands Home,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=martinis,The Queendom of Martinis,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_white_pentagram,The Protectorate of The White Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_yellow_pentagram,The Protectorate of The Yellow Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_orange_pentagram,The Protectorate of The Orange Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_red_pentagram,The Protectorate of The Red Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_purple_pentagram,The Protectorate of The Purple Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_blue_pentagram,The Protectorate of The Blue Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_green_pentagram,The Protectorate of The Green Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_brown_pentagram,The Protectorate of The Brown Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_pink_pentagram,The Protectorate of The Pink Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_black_pentagram,The Protectorate of The Black Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=batoua,The Queen's State of Batoua,Psychotic Dictatorship,Rare,Imploded,Outlawed
nation=mfumu,The Queen's State of Mfumu,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=grant_ward,The Hive Mind of Grant Ward,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_best_queendom,The Queendom of The Best Queendom,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=poll_thrower_2,The Dictatorship of Poll Thrower 2,Corrupt Dictatorship,Some,Imploded,Outlawed
nation=red_shades,The Commonwealth of Red Shades,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=black_angel,The Holy Empire of Black Angel,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=black_sciences,The Borderlands of Black Sciences,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=lokeansunited,The People's Republic of LokeansUnited,Iron Fist Socialists,Superb,Imploded,Rare
nation=bedetopian_capture_team_1,The Dictatorship of Bedetopian Capture Team 1,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=bedetopian_capture_team_2,The Dictatorship of Bedetopian Capture Team 2,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=gideon_malick,The Jingoistic States of Gideon Malick,Corrupt Dictatorship,Good,Imploded,Outlawed
nation=the_invaders_news_service,The Loyal Fervor of The Invaders News Service,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_140,The Protectorate of Guard 140,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=johann_schmidt,The Rogue Nation of Johann Schmidt,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=dclxvi,The Queendom of DCLXVI,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=yrb,The State of YRB,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=the_askari_union,The Askari Union of The Askari Union,Corrupt Dictatorship,Average,Imploded,Rare
nation=antamirkah,The Protectorate of Antamirkah,Democratic Socialists,Below Average,Imploded,Average
nation=bedetopian_capture_team_4,The Dictatorship of Bedetopian Capture Team 4,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=cobiland,The Emirate of Cobiland,Liberal Democratic Socialists,Very Good,Imploded,Superb
nation=ps_puppet_5,The Republic of PS Puppet 5,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tox_uthat,The Queendom of Tox Uthat,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=mars_camp,The Queen's State of Mars Camp,Corrupt Dictatorship,Some,Imploded,Unheard Of
nation=bedetopian_envoy,The Tronified Forces of Bedetopian Envoy,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=hellerius,The Queendom of Hellerius,Psychotic Dictatorship,Some,Imploded,Outlawed
nation=waardeloos,The Empire of Waardeloos,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=excis,The Queen's State of Excis,Corrupt Dictatorship,Some,Imploded,Outlawed
nation=ouaken,The Queendom of Ouaken,Democratic Socialists,Very Good,Imploded,Below Average
nation=bruunkaird,The Queendom of Bruunkaird,Democratic Socialists,Good,Imploded,Below Average
nation=countard,The Queendom of Countard,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_flying_spaghetti_monster_of_the_bar,The Noodly Appendages of The Flying Spaghetti Monster of the Bar,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=torquemada-valladares,The Holy Empire of Torquemada-Valladares,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=weather_underground,The Carbon Offset of Weather Underground,Left-wing Utopia,Superb,Imploded,World Benchmark
nation=scandinavian_socialist_states,The Union of Scandinavian Socialist States,Democratic Socialists,Very Good,Imploded,Good
nation=the_empire_of_japan,The Imperial State of The Empire of Japan,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=ontarin,The Commonwealth of Ontarin,Psychotic Dictatorship,Rare,Imploded,Rare
nation=nfr_communist_rebels,The People's Republic of NFR Communist Rebels,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=fruit_and_thorn,The Dendrocracy of Fruit and Thorn,Corrupt Dictatorship,Below Average,Struggling,Few
nation=kerg_but_not_bad,The Democratic Republic of Kerg But Not Bad,Corrupt Dictatorship,Below Average,Imploded,Rare
nation=vothauch,The Theocracy of Vothauch,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=ant_rus_willex,The Republic of Ant Rus Willex,Corrupt Dictatorship,Some,Imploded,Rare
nation=anticapitalists,The Free Land of Anticapitalists,Liberal Democratic Socialists,Excellent,Imploded,Superb
nation=southeastern_territories_red_army,The Rogue Nation of Southeastern Territories Red Army,Psychotic Dictatorship,Unheard Of,Basket Case,Outlawed
nation=dclxvi-8,The Queen's State of DCLXVI-8,Psychotic Dictatorship,Outlawed,Imploded,Rare
nation=chads_united,The Communist Utopia of Chads United,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=zzzzn,The Queendom of Zzzzn,Psychotic Dictatorship,Few,Imploded,Few
nation=jade_statue_of_tirade,The Looney Labs Artifact of Jade Statue of Tirade,Democratic Socialists,Very Good,Basket Case,Below Average
nation=squirreltree,The Squirrels of Squirreltree,Liberal Democratic Socialists,Average,Fragile,Excellent
nation=lady_eden,The Empire of Lady Eden,Authoritarian Democracy,Rare,Imploded,Very Good
nation=grow_lakia,The Community of Grow Lakia,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=united_vietnam,The Socialist Republic of United Vietnam,Liberal Democratic Socialists,Average,Frightening,Excellent
nation=legitimate_vietnam,The Socialist Republic of Legitimate Vietnam,Democratic Socialists,Average,Frightening,Very Good
nation=ho_chi_minh_vietnam,The Socialist Republic of Ho Chi Minh Vietnam,Democratic Socialists,Good,Frightening,Excellent
nation=vietnamese,The United Socialist States of Vietnamese,Democratic Socialists,Some,Frightening,Very Good
nation=empyrius,The Throne of the Golden Dynasty of Empyrius,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=aryax,The People's Republic of Aryax,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=-inflation,The Rogue Nation of -Inflation,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=pratann,The Dictatorship of Pratann,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=erodian,The Democratic Republic of Erodian,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=second_best_authoritarianism,The Absolutely No Freedom Zone of Second Best Authoritarianism,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=second_best_income_equality,The Incorporated States of Second Best Income Equality,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=mesmematania,The Republic of Mesmematania,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_great_iam,The Holy Empire of The Great Iam,Corrupt Dictatorship,Some,Imploded,Unheard Of
nation=luftnarp,The Community of Luftnarp,Democratic Socialists,Good,Imploded,Very Good
nation=sheitlein,The Republic of Sheitlein,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=davadatopia,The People's Republic of Davadatopia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=hn67_iii,The Theocracy of HN67 III,Corrupt Dictatorship,Good,Imploded,Rare
nation=waller-bridge,The Community of Waller-Bridge,Left-wing Utopia,Excellent,Fair,Superb
nation=northern_navajo,The Dictatorship of Northern Navajo,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tyap,The Democratic Republic of Tyap,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=amedadiad,The Republic of Amedadiad,Psychotic Dictatorship,Unheard Of,Imploded,Rare
nation=anne_of_cleves_in_tnp,The Clevesian-Scottish Union of Anne of Cleves in TNP,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=mna_7th_infantry_regiment,The People's Republic of MNA 7th Infantry Regiment,Liberal Democratic Socialists,Excellent,Imploded,Superb
nation=dasiero,The Protectorate of Dasiero,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=free_clinic,The Protectorate of Free Clinic,Scandinavian Liberal Paradise,Superb,Imploded,Good
nation=aitchar,The Privitized Prison of Aitchar,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=kitish_rhombus,The Democratic Republic of Kitish Rhombus,Liberal Democratic Socialists,Good,Imploded,Superb
nation=a_severe_authoritarian_nation,The Chocola of A Severe Authoritarian Nation,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=terphang,The United Socialist States of Terphang,Psychotic Dictatorship,Some,Imploded,Outlawed
nation=interplanetary_renaia,The People's Republic of Interplanetary Renaia,Left-wing Utopia,Superb,Very Strong,Superb
nation=modyria,The Nomadic Peoples of Modyria,Democratic Socialists,Average,Imploded,Excellent
nation=even_less_moneys,The AUTHORITARIAN RIGHT of EVEN LESS MONEYS,Authoritarian Democracy,Rare,Imploded,Very Good
nation=aftarestan,The Republic of Aftarestan,Scandinavian Liberal Paradise,Excellent,Imploded,Very Good
nation=larom,The People's Republic of Larom,Democratic Socialists,Good,Fragile,Average
nation=per_islands,The Free Land of Per Islands,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=west_moskva,The United Socialist States of West Moskva,Corrupt Dictatorship,Average,Imploded,Few
nation=oneid_archive,The Dictatorship of Oneid Archive,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=plesetsk,The People's Republic of Plesetsk,Corrupt Dictatorship,Average,Imploded,Outlawed
nation=marachatopia,The United Socialist States of Marachatopia,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=hibernia_pictland_and_caledonia,The People's Republic of Hibernia Pictland and Caledonia,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=o_a_k,The Dictatorship of O A K,Psychotic Dictatorship,Outlawed,Struggling,Outlawed
nation=lenofree,The Democratic Republic of Lenofree,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=north_guryeo,The People's Republic of North Guryeo,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=east_syrskaya,The Principality of East syrskaya,Psychotic Dictatorship,Rare,Imploded,Rare
nation=the_pajonian_peoples_army_8th_division,The Community of The Pajonian Peoples Army 8th Division,Democratic Socialists,Good,Imploded,Good
nation=shabooya,The Dictatorship of Shabooya,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=discloud,The Dictatorship of Discloud,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=friend_island,The Nomadic Peoples of Friend Island,Liberal Democratic Socialists,Average,Basket Case,Superb
nation=another_psychotic_dictatorship,The Rogue Nation of Another Psychotic Dictatorship,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_authoritarian_democracy,The Dominion of The Authoritarian Democracy,Authoritarian Democracy,Outlawed,Imploded,Below Average
nation=san_maria_de_statos,The People's Republic of San Maria de Statos,Scandinavian Liberal Paradise,Superb,Imploded,Good
nation=shutupyouhavenorights_2,The Dictatorship of Shutupyouhavenorights 2,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tankiston,The Dominion of Tankiston,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=democratic_zubrowka,The People's Republic of Democratic Zubrowka,Corrupt Dictatorship,Some,Imploded,Unheard Of
nation=lirtenada,The People's Republic of Lirtenada,Democratic Socialists,Very Good,Imploded,Very Good
nation=onloc,The Free Land of Onloc,Scandinavian Liberal Paradise,Excellent,Imploded,Very Good
nation=tyomnarus,The United Socialist States of Tyomnarus,Corrupt Dictatorship,Some,Imploded,Outlawed
nation=dertlikerem,The Theocracy of Dertlikerem,Psychotic Dictatorship,Outlawed,Struggling,Outlawed
nation=oeteldonk,The Carnaval-Oetels of Oeteldonk,Liberal Democratic Socialists,Very Good,Weak,Superb
nation=narinernogoniaopia,The Commonwealth of Narinernogoniaopia,Scandinavian Liberal Paradise,Superb,Imploded,Average
nation=tomato-town,The People's Republic of Tomato-Town,Democratic Socialists,Below Average,Imploded,Excellent
nation=rainbow_socialists,The Queendom of Rainbow Socialists,Democratic Socialists,Excellent,Imploded,Excellent
nation=equalandia,The People's Republic of Equalandia,Democratic Socialists,Excellent,Imploded,Very Good
nation=united-peoples,The Commonwealth of United-Peoples,Democratic Socialists,Excellent,Basket Case,Very Good
nation=equitiay,The People's Republic of Equitiay,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=authred,The Dictatorship of Authred,Psychotic Dictatorship,Outlawed,Struggling,Outlawed
nation=republica_populum_romana,The Commonwealth of Republica Populum Romana,Democratic Socialists,Very Good,Imploded,Excellent
nation=kalashnikowistan,The Armed Republic of Kalashnikowistan,Democratic Socialists,Below Average,Imploded,Very Good
nation=the_loli_squid,The Most Serene Republic of The Loli Squid,Scandinavian Liberal Paradise,Superb,Imploded,Excellent
nation=nikonionena,The People's Republic of Nikonionena,Corrupt Dictatorship,Average,Imploded,Outlawed
nation=twuj_stara,The United Socialist States of Twuj stara,Democratic Socialists,Very Good,Imploded,Very Good
nation=loidopolis,The People's Republic of Loidopolis,Democratic Socialists,Below Average,Basket Case,Excellent
nation=eastern_liberation,The People's Republic of Eastern Liberation,Corrupt Dictatorship,Average,Imploded,Outlawed
nation=ukranian_ssr6969,The People's Republic of Ukranian SSR6969,Psychotic Dictatorship,Rare,Imploded,Outlawed
nation=utopian_dreams,The Republic of Utopian Dreams,Corrupt Dictatorship,Below Average,Imploded,Outlawed
nation=bee_17,The People's Republic of Bee 17,Democratic Socialists,Excellent,Imploded,Very Good
nation=karvansky,The People's Republic of Karvansky,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tito-932,The United Socialist States of Tito-932,Psychotic Dictatorship,Unheard Of,Imploded,Outlawed
nation=redgar,The People's Republic of Redgar,Democratic Socialists,Average,Imploded,Good
nation=poew_afriestoshanger,The Queendom of Poew Afriestoshanger,Democratic Socialists,Excellent,Imploded,Some
nation=edwituf,The People's Republic of Edwituf,Democratic Socialists,Below Average,Imploded,Some
nation=holy_imperia,The Protectorate of Holy Imperia,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=le_chum_bucket,The Republic of Le Chum Bucket,Liberal Democratic Socialists,Some,Imploded,Superb
nation=allied_yugoslavia,The Republic of Allied Yugoslavia,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=hekamun,The Theocracy of Hekamun,Democratic Socialists,Very Good,Imploded,Good
nation=gegus,The Dictatorship of Gegus,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_supreme_communist_republic_of_juu,The Commonwealth of The Supreme Communist Republic of Juu,Psychotic Dictatorship,Rare,Struggling,Outlawed
nation=jean_bean,The Holy Empire of Jean Bean,Democratic Socialists,Average,Imploded,Very Good
nation=bioti,The Federal Republic of Bioti,Democratic Socialists,Very Good,Imploded,Excellent
nation=soviett_socialist_republics,The Federation of Soviett Socialist Republics,Psychotic Dictatorship,Rare,Imploded,Outlawed
nation=ends_andromeda,The Federal Republic of Ends Andromeda,Scandinavian Liberal Paradise,Superb,Imploded,Very Good
nation=una-sur,The United Socialist States of Una-sur,Corrupt Dictatorship,Very Good,Imploded,Rare
nation=nzikstan,The People's Republic of Nzikstan,Democratic Socialists,Some,Imploded,Some
nation=perfect_utopian_society,The Dictatorship of Perfect Utopian Society,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=normalization,The Dictatorship of Normalization,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=seratiago,The People's Republic of Seratiago,Democratic Socialists,Excellent,Imploded,Average
nation=krusty-towers,The Republic of Krusty-Towers,Authoritarian Democracy,Few,Imploded,Excellent
nation=sanian_ryang,The United Socialist States of Sanian Ryang,Corrupt Dictatorship,Below Average,Imploded,Outlawed
nation=national_kahrivstani_liberation_front,The United Socialist States of National Kahrivstani Liberation Front,Iron Fist Socialists,Superb,Imploded,Outlawed
