nation=hackaway,The Queen's State of Hackaway,Anarchy,World Benchmark,Thriving,World Benchmark
nation=lu,The Queen's State of LU,Anarchy,Frightening,Very Strong,World Benchmark
nation=ml,The Queen's State of ML,Anarchy,Frightening,Very Strong,Corrupted
nation=the_ns_puppet_master,The Empire of The NS Puppet Master,Anarchy,Frightening,Strong,Corrupted
nation=ns_ar,The State of NS AR,Anarchy,Frightening,Very Strong,Corrupted
nation=portage_brady,The Queen's State of Portage Brady,Anarchy,Frightening,Very Strong,Corrupted
nation=fh,The Queen's State of FH,Anarchy,Frightening,Very Strong,Corrupted
nation=alder_fleming,The Queen's State of Alder Fleming,Anarchy,Frightening,Very Strong,Corrupted
nation=kongeriget,The Queen's State of Kongeriget,Anarchy,Frightening,Very Strong,Corrupted
nation=nys,The Queen's State of NYS,Anarchy,Frightening,Powerhouse,Corrupted
nation=ucanal,The State of Ucanal,Anarchy,Frightening,Very Strong,Corrupted
nation=anarchy_state,The Queen's State of Anarchy State,Anarchy,Frightening,Very Strong,Corrupted
nation=martin_richter,The Queen's State of Martin Richter,Anarchy,Frightening,Very Strong,Corrupted
nation=federal_city,The Queen's State of Federal City,Anarchy,World Benchmark,Very Strong,World Benchmark
nation=chelan,The Queen's State of Chelan,Anarchy,Frightening,Very Strong,Corrupted
nation=andres_morgan,The Community of Andres Morgan,Anarchy,Frightening,Strong,Corrupted
nation=philippe_albert,The Queen's State of Philippe Albert,Anarchy,Superb,Very Strong,Superb
nation=phares_judah,The Queen's State of Phares Judah,Anarchy,Frightening,Strong,Corrupted
nation=dreizig,The Queen's State of Dreizig,Anarchy,Frightening,Very Strong,Corrupted
nation=edouard_ile,The Queen's State of Edouard Ile,Anarchy,Frightening,Very Strong,World Benchmark
nation=vp,The Queen's State of VP,Anarchy,Frightening,Very Strong,Widely Abused
nation=rhw_korah,The Queen's State of RHW Korah,Anarchy,Frightening,Very Strong,Corrupted
nation=josias_amon,The Queen's State of Josias Amon,Anarchy,Frightening,Very Strong,Corrupted
nation=william_taylor,The Queen's State of William Taylor,Anarchy,Frightening,Very Strong,Corrupted
nation=icelander,The Federation of Icelander,Anarchy,Frightening,Strong,Corrupted
nation=terre_incogneve,The Queen's State of Terre Incogneve,Anarchy,Frightening,Very Strong,Corrupted
nation=gh,The Queen's State of GH,Anarchy,World Benchmark,Very Strong,Corrupted
nation=pies,The Deliciously Circular Land of Pies,Capitalist Paradise,Good,Very Strong,Average
nation=mortimer_roads,The Queen's State of Mortimer Roads,Anarchy,Frightening,Very Strong,World Benchmark
nation=usault,The Queen's State of Usault,Corporate Bordello,Excellent,Very Strong,Excessive
nation=uf,The Queen's State of UF,Anarchy,Frightening,Very Strong,Corrupted
nation=fort_chibougamau,The Queen's State of Fort Chibougamau,Anarchy,Frightening,Very Strong,Corrupted
nation=concession,The Queen's State of Concession,Anarchy,Frightening,Strong,Corrupted
nation=fish_in_the_sea,The Jingoistic States of Fish in the sea,Anarchy,Frightening,Strong,Corrupted
nation=il_nuovo_mondo,The Queen's State of Il Nuovo Mondo,Anarchy,Frightening,Very Strong,Corrupted
nation=bridger_homestead,The Queen's State of Bridger Homestead,Anarchy,Frightening,Very Strong,Corrupted
nation=eliot_spencer,The Retrieval Specialism of Eliot Spencer,Anarchy,Frightening,Very Strong,Corrupted
nation=sainte_martin,The Queen's State of Sainte Martin,Compulsory Consumerist State,Very Good,Powerhouse,Outlawed
nation=del_norte_amigos,The Queen's State of Del Norte Amigos,Anarchy,Frightening,Strong,World Benchmark
nation=comoros_state,The Queen's State of Comoros State,Anarchy,Frightening,Very Strong,Corrupted
nation=bx,The Queen's State of BX,Anarchy,Frightening,Powerhouse,Corrupted
nation=benelope,The Queen's State of Benelope,Compulsory Consumerist State,Some,Very Strong,Outlawed
nation=ellis_lake,The Queen's State of Ellis Lake,Anarchy,Frightening,Very Strong,Corrupted
nation=green_dream,The Wormhole of Green Dream,Corporate Bordello,Average,Powerhouse,Superb
nation=big_fat_honker,The HONK HONK HONKHONK HONK HONK of BIG FAT HONKER,Anarchy,Frightening,Strong,Corrupted
nation=braemora,The Queen's State of Braemora,Anarchy,Frightening,Very Strong,Corrupted
nation=storm_and_rain,The Drowned lands of Storm and Rain,Anarchy,Frightening,Very Strong,Corrupted
nation=cu,The Queen's State of CU,Anarchy,Frightening,Very Strong,Corrupted
nation=jg,The Queen's State of JG,Anarchy,Frightening,Very Strong,Corrupted
nation=adler_river,The Queen's State of Adler River,Anarchy,Frightening,Very Strong,Corrupted
nation=dot_the_cute,The Coy Narcissism of Dot the Cute,Corporate Police State,Few,Thriving,Few
nation=tchentlo,The Queen's State of Tchentlo,Corporate Bordello,Excellent,Very Strong,Superb
nation=barbra,The Queen's State of Barbra,Anarchy,Frightening,Very Strong,Corrupted
nation=spring_garden,The Queen's State of Spring Garden,Anarchy,Frightening,Very Strong,Corrupted
nation=mary_fox,The Queen's State of Mary Fox,Anarchy,Frightening,Very Strong,Corrupted
nation=dr,The Queen's State of DR,Anarchy,Frightening,Very Strong,Corrupted
nation=cannell,The Queen's State of Cannell,Benevolent Dictatorship,Excellent,Thriving,Few
nation=chopperz,The Republic of Chopperz,Anarchy,Frightening,Strong,Corrupted
nation=kingstone_founder,The Federation of Kingstone Founder,Anarchy,Frightening,Strong,Corrupted
nation=bw,The Queen's State of BW,Anarchy,Frightening,Very Strong,Corrupted
nation=td,The Queen's State of TD,Anarchy,Frightening,Very Strong,Corrupted
nation=guinea_state,The State of Guinea State,Anarchy,Frightening,Very Strong,Corrupted
nation=fort_christina,The Queen's State of Fort Christina,Capitalist Paradise,Excellent,Powerhouse,Very Good
nation=ir,The Queen's State of IR,Anarchy,Frightening,Very Strong,Corrupted
nation=cl,The Queen's State of CL,Anarchy,Frightening,Very Strong,Corrupted
nation=tokelau,The Queen's State of Tokelau,Anarchy,Frightening,Very Strong,Corrupted
nation=loyal_colony,The State of Loyal Colony,Anarchy,Frightening,Powerhouse,World Benchmark
nation=roberta_hurley,The Queen's State of Roberta Hurley,Anarchy,Frightening,Very Strong,Corrupted
nation=lavender_hill,The Lavender Fields of Lavender Hill,Anarchy,Frightening,Strong,Corrupted
nation=gamgetaec,The Queen's State of Gamgetaec,Anarchy,Frightening,Very Strong,Corrupted
nation=zero,The Infinite Abyss of Zero,Capitalist Paradise,Some,Powerhouse,Below Average
nation=hq,The Queen's State of HQ,Anarchy,Frightening,Very Strong,Corrupted
nation=pompeii,The Wightling City-State of Pompeii,Anarchy,Frightening,Strong,Corrupted
nation=seven_mile,The Queen's State of Seven Mile,Anarchy,Frightening,Very Strong,Widely Abused
nation=maldivian_state,The Queen's State of Maldivian State,Anarchy,Frightening,Very Strong,Corrupted
nation=erinouak,The State of Erinouak,Anarchy,Frightening,Very Strong,Corrupted
nation=elb,The Queen's State of Elb,Anarchy,Frightening,Strong,Superb
nation=empress_camosun,The Queen's State of Empress Camosun,Anarchy,Frightening,Strong,Corrupted
nation=blue_wales,The United Kingdom of Blue Wales,Anarchy,Frightening,Strong,Corrupted
nation=pavel_ignatiev,The Queen's State of Pavel Ignatiev,Capitalist Paradise,Good,Thriving,Excellent
nation=de_valdivia,The Queen's State of De Valdivia,Anarchy,Frightening,Very Strong,Corrupted
nation=oiseaux_rochers,The Queen's State of Oiseaux Rochers,Capitalist Paradise,Excellent,Thriving,Good
nation=gy,The Queen's State of GY,Anarchy,Frightening,Very Strong,Corrupted
nation=rachab_booz,The Queen's State of Rachab Booz,Anarchy,Frightening,Powerhouse,Excessive
nation=fc,The Queen's State of FC,Anarchy,Frightening,Very Strong,Corrupted
nation=alderney_island,The Queen's State of Alderney Island,Anarchy,Frightening,Very Strong,Corrupted
nation=hms_belanger,The Queen's State of HMS Belanger,Anarchy,Frightening,Very Strong,Corrupted
nation=michel_cadot,The Queen's State of Michel Cadot,Anarchy,Superb,Powerhouse,Corrupted
nation=djibouti_state,The Queen's State of Djibouti State,Anarchy,Frightening,Powerhouse,Corrupted
nation=esquimalt_circle,The Queen's State of Esquimalt Circle,Anarchy,Frightening,Very Strong,Corrupted
nation=ce,The Queen's State of Ce,Anarchy,World Benchmark,Very Strong,Corrupted
nation=gw,The Queen's State of GW,Anarchy,Frightening,Very Strong,Corrupted
nation=0d,The Queen's State of 0d,Anarchy,Frightening,Very Strong,Corrupted
nation=grube_welle,The Queen's State of Grube Welle,Corporate Bordello,Excellent,Powerhouse,World Benchmark
nation=dolcci_carlos,The Queen's State of Dolcci Carlos,Corporate Police State,Unheard Of,Strong,Rare
nation=shelby_griswold,The State of Shelby Griswold,Anarchy,Frightening,Very Strong,Corrupted
nation=iu,The Queen's State of IU,Anarchy,Frightening,Very Strong,Corrupted
nation=clarke_homestead,The Queen's State of Clarke Homestead,Corporate Bordello,Excellent,Very Strong,Superb
nation=dreimon,The Queen's State of Dreimon,Capitalizt,Excellent,Very Strong,Very Good
nation=fl,The Queen's State of FL,Free-Market Paradise,Rare,Very Strong,World Benchmark
nation=balearicus,The Queen's State of Balearicus,Corporate Bordello,Very Good,Very Strong,Corrupted
nation=gwenhwyfaren,The Queen's State of Gwenhwyfaren,Anarchy,Frightening,Strong,Corrupted
nation=prit_iona,The Queen's State of Prit Iona,Anarchy,Frightening,Strong,Corrupted
nation=leinster_head,The State of Leinster Head,Anarchy,Frightening,Very Strong,Corrupted
nation=zx,The State of ZX,Anarchy,Excessive,Very Strong,Corrupted
nation=azumi,The Bokei of Azumi,Anarchy,Frightening,Strong,Corrupted
nation=ic,The Queen's State of Ic,Anarchy,Frightening,Powerhouse,Corrupted
nation=ku,The Queen's State of Ku,Anarchy,Frightening,Very Strong,Corrupted
nation=0_8,The Graveyards of 0_8,Anarchy,Frightening,Strong,Corrupted
nation=gell-bronx,The Colony of Gell-Bronx,Corporate Police State,Few,Very Strong,Outlawed
nation=cheurs_pliaids,The Queen's State of Cheurs Pliaids,Anarchy,Frightening,Very Strong,Corrupted
nation=glorified_cockatoo,The Klaus Devestatorie Nation of Glorified Cockatoo,Anarchy,Superb,Very Strong,World Benchmark
nation=scott_barkers,The Queen's State of Scott Barkers,Anarchy,Frightening,Very Strong,Corrupted
nation=rosa_parks,The State of Rosa Parks,Anarchy,Frightening,Very Strong,Corrupted
nation=roboam,The State of Roboam,Anarchy,Frightening,Very Strong,Corrupted
nation=gordon_clement,The Queen's State of Gordon Clement,Anarchy,Frightening,Very Strong,Corrupted
nation=zc,The State of Zc,Anarchy,Frightening,Very Strong,Corrupted
nation=cq,The Queen's State of CQ,Anarchy,Frightening,Very Strong,Corrupted
nation=bae_esmeraldas,The Queen's State of Bae Esmeraldas,Capitalist Paradise,Very Good,Strong,Very Good
nation=houghton_franklyn,The Queen's State of Houghton Franklyn,Anarchy,Frightening,Very Strong,Corrupted
nation=gordon_weddell,The Queen's State of Gordon Weddell,Anarchy,Frightening,Very Strong,Corrupted
nation=milford_valley,The Queen's State of Milford Valley,Corporate Bordello,Good,Very Strong,World Benchmark
nation=leon_waters,The Queen's State of Leon Waters,Anarchy,Frightening,Powerhouse,Corrupted
nation=friends_society,The State of Friends Society,Anarchy,Frightening,Very Strong,Corrupted
nation=np,The Queen's State of NP,Anarchy,Frightening,Very Strong,Corrupted
nation=laxton,The Queen's State of Laxton,Free-Market Paradise,Few,Very Strong,Superb
nation=gilford,The Queen's State of Gilford,Anarchy,Frightening,Very Strong,Corrupted
nation=polar_sud,The Queen's State of Polar Sud,Anarchy,Frightening,Very Strong,Corrupted
nation=cx,The Queen's State of CX,Anarchy,Frightening,Very Strong,Corrupted
nation=sire_fortune,The Queen's State of Sire Fortune,Anarchy,Frightening,Very Strong,Corrupted
nation=xq,The State of Xq,Anarchy,Frightening,Very Strong,Corrupted
nation=rudlin,The Queen's State of Rudlin,Corporate Bordello,Excellent,Very Strong,Excessive
nation=ig,The Queen's State of Ig,Anarchy,Frightening,Very Strong,Corrupted
nation=whiteacre_castle,The Queen's State of Whiteacre Castle,Anarchy,Frightening,Strong,Corrupted
nation=pascua_nui,The Queen's State of Pascua Nui,Anarchy,Excessive,Very Strong,Corrupted
nation=flamingo_hill,The Queen's State of Flamingo Hill,Anarchy,Frightening,Very Strong,Corrupted
nation=cuthbert_sebastian,The State of Cuthbert Sebastian,Anarchy,Frightening,Very Strong,Corrupted
nation=rick_blaine,The Cafe Americaine of Rick Blaine,Corporate Police State,Few,All-Consuming,Few
nation=rq,The Queen's State of RQ,Anarchy,Frightening,Very Strong,Corrupted
nation=erin_davenport,The Queen's State of Erin Davenport,Anarchy,Frightening,Very Strong,Corrupted
nation=worship_pele,The Holy Empire of Worship Pele,Anarchy,Frightening,Strong,Corrupted
nation=lillooet,The Queen's State of Lillooet,Anarchy,World Benchmark,Very Strong,Excessive
nation=dixon_reef,The Queen's State of Dixon Reef,Anarchy,Frightening,Very Strong,Corrupted
nation=yehosua,The Queen's State of Yehosua,Anarchy,Frightening,Very Strong,Corrupted
nation=make_money_fast,The United States of MAKE MONEY FAST,Free-Market Paradise,Few,Thriving,Superb
nation=astrid_albert,The Queen's State of Astrid Albert,Anarchy,Excellent,Very Strong,Superb
nation=danault,The Queen's State of Danault,Anarchy,Superb,Thriving,Excessive
nation=denver,The Queen's State of Denver,Anarchy,Frightening,Very Strong,Corrupted
nation=lady_kaylee,The Most Shiny Firefly of Lady Kaylee,Anarchy,Frightening,Strong,Corrupted
nation=jd,The Queen's State of JD,Anarchy,Frightening,Very Strong,Corrupted
nation=bh,The Queen's State of BH,Anarchy,Frightening,Very Strong,Corrupted
nation=alsek,The Queen's State of Alsek,Anarchy,Frightening,Strong,Corrupted
nation=prout,The Queen's State of Prout,Anarchy,Frightening,Very Strong,Corrupted
nation=cn,The Queen's State of CN,Anarchy,World Benchmark,Very Strong,Corrupted
nation=ev,The Queen's State of EV,Anarchy,World Benchmark,Very Strong,Corrupted
nation=savaii_upolu,The Queen's State of Savaii Upolu,Anarchy,Frightening,Very Strong,Corrupted
nation=calabogie,The Queen's State of Calabogie,Anarchy,Frightening,Very Strong,Corrupted
nation=port_castries,The Queen's State of Port Castries,Anarchy,Excessive,Powerhouse,Widely Abused
nation=wormwood_one,The Queen's State of Wormwood One,Anarchy,Frightening,Powerhouse,Corrupted
nation=fata_morgana,The Nomadic Peoples of Fata Morgana,Anarchy,Excessive,Very Strong,World Benchmark
nation=darcy_mcgee,The Queen's State of Darcy McGee,Anarchy,Frightening,Very Strong,Corrupted
nation=fire_tiger,The Republic of Fire Tiger,Anarchy,Frightening,Strong,Corrupted
nation=fx,The Queen's State of Fx,Anarchy,Excessive,Very Strong,Corrupted
nation=falkland,The Queen's State of Falkland,Anarchy,Frightening,Very Strong,Corrupted
nation=lapid,The Queen's State of Lapid,Anarchy,Frightening,Very Strong,Corrupted
nation=bl,The Queen's State of BL,Anarchy,Frightening,Very Strong,Corrupted
nation=ng,The Queen's State of NG,Anarchy,Frightening,Very Strong,Corrupted
nation=wilbur,The State of Wilbur,Anarchy,Frightening,Very Strong,Corrupted
nation=tout_ken_kon,The Queen's State of Tout Ken Kon,Capitalizt,Superb,Strong,Very Good
nation=crawford_bedford,The Queen's State of Crawford Bedford,Anarchy,Frightening,Thriving,Corrupted
nation=rough_smale,The Queen's State of Rough Smale,Anarchy,World Benchmark,Very Strong,World Benchmark
nation=zm,The Queen's State of ZM,Anarchy,Frightening,Very Strong,Corrupted
nation=uppenbarelse,The Queen's State of Uppenbarelse,Anarchy,Superb,Very Strong,Corrupted
nation=grenadier_guards,The Queen's State of Grenadier Guards,Corporate Bordello,Good,Powerhouse,Superb
nation=jenufo,The Queen's State of Jenufo,Anarchy,World Benchmark,Very Strong,Excessive
nation=exodians,The Under New Management Nation of Exodians,Anarchy,Frightening,Strong,Corrupted
nation=proprietor_sayle,The Queen's State of Proprietor Sayle,Anarchy,Frightening,Very Strong,Corrupted
nation=tignish_coast,The Queen's State of Tignish Coast,Corporate Bordello,Excellent,Very Strong,Superb
nation=nelise,The Queen's State of Nelise,Corporate Bordello,Average,Thriving,Superb
nation=the_final_zzz,The Queen's State of The Final Zzz,Anarchy,Frightening,Powerhouse,Corrupted
nation=namibia_state,The Queen's State of Namibia State,Anarchy,Frightening,Very Strong,Corrupted
nation=dz,The Queen's State of DZ,Anarchy,Frightening,Very Strong,Corrupted
nation=champlain_line,The Queen's State of Champlain Line,Anarchy,Frightening,Very Strong,Corrupted
nation=ih,The Queen's State of IH,Anarchy,Frightening,Very Strong,Corrupted
nation=fg,The Queen's State of FG,Anarchy,Frightening,Very Strong,Corrupted
nation=amber_love,The Queen's State of Amber Love,Anarchy,Frightening,Strong,Corrupted
nation=hx,The Queen's State of Hx,Anarchy,Frightening,Very Strong,Corrupted
nation=palisade_pioneer,The Queen's State of Palisade Pioneer,Anarchy,Frightening,Very Strong,Corrupted
nation=webster,The Queen's State of Webster,Anarchy,Frightening,Very Strong,Corrupted
nation=dq,The Queen's State of DQ,Anarchy,Frightening,Very Strong,Corrupted
nation=amigo_grande,The Queen's State of Amigo Grande,Anarchy,Frightening,Thriving,Corrupted
nation=rhw_bleasdale,The Queen's State of RHW Bleasdale,Anarchy,World Benchmark,Powerhouse,Corrupted
nation=howland_baker_atolls,The Queen's State of Howland Baker Atolls,Anarchy,Superb,Very Strong,Superb
nation=chedabucto,The Queen's State of Chedabucto,Anarchy,Superb,Strong,Corrupted
nation=dg,The Queen's State of DG,Anarchy,Frightening,Very Strong,Corrupted
nation=stone_pony,The Republic of Stone Pony,Anarchy,Frightening,Strong,Corrupted
nation=pyyhkeet,The Queen's State of Pyyhkeet,Anarchy,Frightening,Very Strong,Corrupted
nation=gravy_bowl,The Gravy of Gravy Bowl,Anarchy,Frightening,Strong,Corrupted
nation=lord_bytown,The Queen's State of Lord Bytown,Anarchy,Frightening,Very Strong,Corrupted
nation=xw,The State of XW,Anarchy,Frightening,Very Strong,Corrupted
nation=hjaltlandre,The Queen's State of Hjaltlandre,Anarchy,Frightening,Strong,Corrupted
nation=vs,The Queen's State of VS,Anarchy,Frightening,Powerhouse,Corrupted
nation=mr,The Queen's State of MR,Anarchy,Frightening,Very Strong,Corrupted
nation=oracle_gemini,The State of Oracle Gemini,Corporate Bordello,Very Good,Strong,Corrupted
nation=the_gunslinger_girl,The SWA Operative Rico of The Gunslinger Girl,Anarchy,Frightening,Strong,Corrupted
nation=fall_forest,The Free Land of Fall Forest,Anarchy,Frightening,Strong,Corrupted
nation=orion,The Interstellar Domain of Orion,Anarchy,Frightening,Strong,Corrupted
nation=brent_lake,The Queen's State of Brent Lake,Anarchy,Frightening,Very Strong,Corrupted
nation=ew,The Queen's State of EW,Anarchy,Excessive,Very Strong,Corrupted
nation=sabrina_miguel,The Queen's State of Sabrina Miguel,Anarchy,Frightening,Very Strong,Corrupted
nation=sova_ord,The Queen's State of Sova Ord,Anarchy,Frightening,Powerhouse,Corrupted
nation=uc,The Queen's State of UC,Anarchy,Superb,Very Strong,Corrupted
nation=sbh,The Queen's State of SBH,Anarchy,Frightening,Strong,Corrupted
nation=dl,The Queen's State of DL,Anarchy,Frightening,Powerhouse,Corrupted
nation=nkwala,The Queen's State of NKwala,Anarchy,Frightening,Powerhouse,Corrupted
nation=zn,The Queen's State of Zn,Anarchy,Frightening,Very Strong,Corrupted
nation=roseaux,The State of Roseaux,Anarchy,Frightening,Powerhouse,Corrupted
nation=power_station,The Queen's State of Power Station,Anarchy,Frightening,Very Strong,Corrupted
nation=gravina,The Queen's State of Gravina,Anarchy,World Benchmark,Very Strong,World Benchmark
nation=flotta_ordine,The Queen's State of Flotta Ordine,Compulsory Consumerist State,Very Good,Very Strong,Unheard Of
nation=graveyards5,The Republic of Graveyards5,Anarchy,Frightening,Strong,Corrupted
nation=aike,The State of Aike,Corporate Bordello,Excellent,Very Strong,Superb
nation=sn,The Queen's State of SN,Anarchy,Frightening,Very Strong,Corrupted
nation=kromantse,The Queen's State of Kromantse,Anarchy,World Benchmark,Very Strong,Superb
nation=salina_berks,The Queen's State of Salina Berks,Anarchy,Frightening,Very Strong,Corrupted
nation=by,The State of BY,Anarchy,Frightening,Powerhouse,Corrupted
nation=zzyzz,The Queen's State of Zzyzz,Anarchy,World Benchmark,Powerhouse,Superb
nation=enwick,The Grand Duchy of Enwick,Anarchy,Frightening,Strong,Corrupted
nation=terre_habile,The Queen's State of Terre Habile,Anarchy,Frightening,Very Strong,Corrupted
nation=the_lord_chamberlain,The Queen's State of The Lord Chamberlain,Corporate Bordello,Excellent,Strong,Superb
nation=the_valleyview,The Queen's State of The Valleyview,Anarchy,Frightening,Powerhouse,Corrupted
nation=skaha_village,The Senator Knight of Skaha Village,Anarchy,Frightening,Very Strong,Corrupted
nation=gp,The Queen's State of GP,Anarchy,Frightening,Powerhouse,Corrupted
nation=fq,The Queen's State of FQ,Anarchy,Frightening,Very Strong,Corrupted
nation=markland_battle_harbor,The Queen's State of Markland Battle Harbor,Corporate Bordello,Average,Very Strong,World Benchmark
nation=ryan_emmett,The Queen's State of Ryan Emmett,Anarchy,Frightening,Very Strong,Corrupted
nation=yoshita,The Queen's State of Yoshita,Anarchy,Frightening,Very Strong,Corrupted
nation=eo,The State of EO,Anarchy,World Benchmark,Very Strong,Corrupted
nation=vn,The Queen's State of VN,Anarchy,Frightening,Very Strong,Corrupted
nation=kings_post_road,The Queen's State of Kings Post Road,Anarchy,Frightening,Very Strong,Corrupted
nation=nana_hachi,The Faithfulness of Nana Hachi,Anarchy,Frightening,Strong,Corrupted
nation=new_jersey,The Oppressed Peoples of New Jersey,Anarchy,Frightening,Strong,Corrupted
nation=the_last_centurian,The Guardian of The Last Centurian,Anarchy,Frightening,Strong,Corrupted
